data inicio,data termino,nome do evento,Tipo,Estado que ocorrerá,Impacto para a aviação,Dia da semana que iniciará,Dias restantes para o evento,Se terá possível emenda
2025-08-02,2025-08-03,Curso online: Recifes de coral,Evento Corporativo,Evento Online,Baixo,Saturday,1,Não
2025-09-06,2025-09-06,Soft Skills na Revolução da IA: Como se Destacar Quando as Máquinas Fazem o Básico,Evento Corporativo,"Av. Getúlio Dorneles Vargas, 1183 - Chapecó, SC",Baixo,Saturday,36,Não
2025-08-08,2025-08-09,SEMINÁRIO DE FINANÇAS,Evento Corporativo,"Família Abba - Taubaté, SP",Baixo,Friday,7,Não
2025-08-26,2025-08-26,Superlógica Next 2025,Evento Corporativo,"Distrito Anhembi - São Paulo, SP",Baixo,Tuesday,25,Sim
2025-09-12,2025-09-14,1º Experiência Mulheres do Agro & Empreendedoras no Rio,Evento Corporativo,"Av. Atlântica, 4240 - Rio de Janeiro, RJ",Baixo,Friday,42,Não
2025-08-14,2025-08-14,Meeting Osseofix Santos 2025,Evento Corporativo,"Ed. Fuschini Miranda - Santos, SP",Baixo,Thursday,13,Sim
2025-08-09,2025-08-09,Curso Introdutório de Psicologia da Saúde e Hospitalar,Evento Corporativo,Evento Online,Baixo,Saturday,8,Não
2025-08-20,2025-08-21,3º Simpósio de Tecnologia e ESG do Hospital Amaral Carvalho,Evento Corporativo,"Auditório do Hospital Amaral Carvalho - Jaú, SP",Baixo,Wednesday,19,Não
2025-08-23,2025-08-23,"Cartografias Sentimentais: percursos, paisagens e práticas de inscrição",Evento Corporativo,Evento Online,Baixo,Saturday,22,Não
2025-09-02,2025-09-23,Protocolos de Angiotomografia na Prática: Imersão do Básico ao Avançado,Evento Corporativo,Evento Online,Baixo,Tuesday,32,Sim
2025-08-07,2025-08-08,XXII Encontro de Amigos pelo Autismo,Evento Corporativo,"Rua Vergueiro, 1211 - São Paulo, SP",Baixo,Thursday,6,Sim
2025-08-09,2025-08-09,A aposentadoria especial por exposição a agentes nocivos e a conversão para comum (Tema 942) no RPPS,Evento Corporativo,Evento Online,Baixo,Saturday,8,Não
2025-12-31,2025-12-31,Associe-se à SOBENDE,Evento Corporativo,Evento Online,Baixo,Wednesday,152,Não
2025-08-23,2025-08-23,Curso on-line de análise de regressão múltipla em saúde,Evento Corporativo,Evento Online,Baixo,Saturday,22,Não
2025-09-10,2025-09-11,HOUSEHOLD SUMMIT 2025,Evento Corporativo,"Hotel Pullman Ibirapuera - São Paulo, SP",Baixo,Wednesday,40,Não
2025-09-22,2025-09-24,II CONGRESSO ANCLIVEPA DE MEDICINA DE ANIMAIS SELVAGENS E PETS NÃO CONVENCIONAIS,Evento Corporativo,"R. Ulisses Cruz, 285 - São Paulo, SP",Baixo,Monday,52,Não
2025-09-16,2025-09-16,WORKSHOP PERFORMA SOLAR | SINOP,Evento Corporativo,"Ucayali Hotel - Sinop, MT",Baixo,Tuesday,46,Sim
2025-09-13,2025-09-13,IMERSÃO EM RADIOLOGIA DA CÉOS - BALNEÁRIO CAMBURIÚ - SC,Evento Corporativo,"Hotel Marambaia - Balneário Camboriú, SC",Baixo,Saturday,43,Não
2025-08-27,2025-08-28,Expo Incêndio + SIPP 2025 - Seminário Internacional de Proteção Passiva (ABPP),Evento Corporativo,"Av. Dr. Mário Vilas Boas Rodrigues, 387 - São Paulo, SP",Baixo,Wednesday,26,Não
2025-08-02,2025-08-02,Power BI na Prática,Evento Corporativo,"Av. Expedicionários, 481 - sala 03 - João Pessoa, PB",Baixo,Saturday,1,Não
2025-08-12,2025-08-12,Certificação Parceiro Energia Solar On Grid,Evento Corporativo,"Sol Atacadista da Tecnologia - Asa Norte | Distribuidora Intelbras - Brasília, DF",Baixo,Tuesday,11,Sim
2025-09-12,2025-09-13,5º Encontro FourC de Educadores,Evento Corporativo,"FourC Bilingual Academy - Bauru, SP",Baixo,Friday,42,Não
2025-09-15,2025-09-20,7º Simpósio Internacional em Fisioterapia do Assoalho Pélvico [SIFIPE],Evento Corporativo,Evento Online,Baixo,Monday,45,Não
2025-07-30,2025-07-31,Jornada Canábica de Enfermagem: cuidar é um ato de coragem,Evento Corporativo,Evento Online,Baixo,Wednesday,-2,Não
2025-08-15,2025-08-15,Petina Conecta: Imersão Mercado Livre,Evento Corporativo,"Melicidade - Portaria 01 - Osasco, SP",Baixo,Friday,14,Não
2025-07-31,2025-11-27,Buongiorno CEO,Evento Corporativo,"Av. Pres. Antônio Carlos, 40 - Rio de Janeiro, RJ",Baixo,Thursday,-1,Sim
2025-07-30,2025-07-31,Curso redes de colaboração e ONA (análise de redes organizacionais) e decisões estratégicas em RH,Evento Corporativo,Evento Online,Baixo,Wednesday,-2,Não
2025-08-04,2025-08-27,Inteligência Artificial e Direitos Autorais: aspectos regulatórios,Evento Corporativo,Evento Online,Baixo,Monday,3,Não
2025-10-24,2025-10-25,2º CONGRESSO MARANHENSE DE TEORIA DO DESIGN INTELIGENTE - TDI (2TDIMA),Evento Corporativo,"Teatro Zenira Fiquene - Faculdade Anhanguera - São Luís, MA",Baixo,Friday,84,Não
2025-07-28,2025-08-01,Explorando a Inteligência Artificial - Turma 3,Evento Corporativo,Evento Online,Baixo,Monday,-4,Não
2025-10-25,2025-10-25,III CONGRESSO ORGANIZA NORDESTE,Evento Corporativo,"hotel cabo branco atlantico - João Pessoa, PB",Baixo,Saturday,85,Não
2025-10-04,2025-10-04,TEXA CONFERENCE BIKE 2025,Evento Corporativo,"R. Dr. Almeida Lima, 1176 - São Paulo, SP",Baixo,Saturday,64,Não
2025-08-11,2025-08-11,MB Summit Aracaju 2025,Evento Corporativo,"ARCUS Hotel (Antigo COMFORT Hotel Aracaju) - Aracaju, SE",Baixo,Monday,10,Não
2025-10-17,2025-10-18,XII Jornada do IPSI - Psicanálise do Cuidado,Evento Corporativo,Evento Online,Baixo,Friday,77,Não
2025-09-26,2025-09-26,SET OPTO,Evento Corporativo,"Teatro Elisabeth Rosenfeldt - Gramado, RS",Baixo,Friday,56,Não
2025-08-05,2025-08-05,RESEN.IA,Evento Corporativo,"Impact Hub Brasília - Brasília, DF",Baixo,Tuesday,4,Sim
2025-08-01,2025-08-01,Palestra Greisse Panazzolo,Evento Corporativo,"Estação Olympia Eventos - Santa Maria, RS",Baixo,Friday,0,Não
2025-10-25,2025-10-25,"Campina Grande-PB , Meeting de Treinamento de Força",Evento Corporativo,"Av. Barão Rio Branco, 370 - Campina Grande, PB",Baixo,Saturday,85,Não
2025-08-02,2025-08-02,CÂNCER DE PRÓSTATA 360º,Evento Corporativo,"Hospital Alemão Oswaldo Cruz - São Paulo, SP",Baixo,Saturday,1,Não
2025-08-22,2025-08-23,"DiretorIA - Formação em IA para C-Levels, Diretores e Gestores | Presencial | Porto Alegre/RS",Evento Corporativo,"Escola do Share - Porto Alegre, RS",Baixo,Friday,21,Não
2025-08-23,2025-08-23,Biomecânica Experience Tour - Feira de Santana / BA,Evento Corporativo,"Hotel Ibis Feira de Santana - Feira de Santana, BA",Baixo,Saturday,22,Não
2025-08-19,2025-08-20,Marketing Digital: Usando o Instagram e WhatsApp para Vendas - Ciane Lopes,Evento Corporativo,"Critt - Centro Regional de Inovação e Transferência de Tecnologia UFJF - Juiz de Fora, MG",Baixo,Tuesday,18,Sim
2025-10-22,2025-10-22,Conexion 2025 - O novo mercado digital,Evento Corporativo,"ESPM Tech - São Paulo, SP",Baixo,Wednesday,82,Não
2025-08-22,2025-08-22,JURIS DAY por Glau Aguiar,Evento Corporativo,"Casa Nupe - Fortaleza, CE",Baixo,Friday,21,Não
2025-08-11,2025-08-19,Curso de Planejamento Sucessório e Societário | 3º Edição,Evento Corporativo,Evento Online,Baixo,Monday,10,Não
2025-08-06,2025-09-03,Desenvolve ACSO - Vendas com Prof. Edélcio Fochi,Evento Corporativo,"Associação Comercial de Sorocaba - Sorocaba, SP",Baixo,Wednesday,5,Não
2025-09-24,2025-09-24,CONFEITAR NORTE DE MINAS 2025,Evento Corporativo,"Local a definir - Montes Claros, MG",Baixo,Wednesday,54,Não
2025-08-29,2025-08-29,IV Simpósio de Atuação em Fisioterapia Esportiva (IV SAFE),Evento Corporativo,"UEMG Divinópolis - Divinópolis, MG",Baixo,Friday,28,Não
2025-08-28,2025-08-29,VII Congresso Paraibano de Direito Tributário,Evento Corporativo,"GARDEN HOTEL - Campina Grande, PB",Baixo,Thursday,27,Sim
2025-09-03,2025-09-05,"12º Congresso Brasileiro Médico, Jurídico da Saúde - COMEDJUS",Evento Corporativo,"Centro de Convenções de Vitória - Vitória, ES",Baixo,Wednesday,33,Não
2025-08-06,2025-08-06,Palestra Testamento e Inventário: O que ninguém te contou sobre a sucessão em cartório.,Evento Corporativo,"OAB/SC - Subseção de Criciúma - Criciúma, SC",Baixo,Wednesday,5,Não
2025-07-31,2025-07-31,2º Summit de Negócios e Finanças Corporativas,Evento Corporativo,"Pós Graduação e MBA em Pernambuco - IPOG - Recife, PE",Baixo,Thursday,-1,Sim
2025-08-05,2025-08-06,27WHI/PI - Teresina - Turnê Nordeste Arretado !,Evento Corporativo,"PROGIMAQ - Teresina, PI",Baixo,Tuesday,4,Sim
2025-08-27,2025-08-29,VIII Exporpão Paraíba,Evento Corporativo,"FIEPB - Federação das Indústrias do Estado da Paraíba - Campina Grande, PB",Baixo,Wednesday,26,Não
2025-08-23,2025-08-23,Curso Motricidade Fina e Escrita - Turma XI,Evento Corporativo,Evento Online,Baixo,Saturday,22,Não
2025-08-20,2025-08-20,Conecte Day,Evento Corporativo,"Sala de treinamento 1 - Blumenau, SC",Baixo,Wednesday,19,Não
2025-09-12,2025-09-13,"Movimento Empresa Inquebrável - Torne Sua Empresa Escalável, Mais Lucrativa e com Previsibilidade.",Evento Corporativo,"Hotel Laghetto Stilo Barra - Rio de Janeiro, RJ",Baixo,Friday,42,Não
2025-10-11,2025-10-11,Jornada Acadêmica - Do estágio à profissão: Caminhos e Possibilidades,Evento Corporativo,"Auditório 202 - Prédio 40, PUCRS - Porto Alegre, RS",Baixo,Saturday,71,Não
2025-07-17,2025-10-01,Desafio Afureko,Evento Corporativo,Evento Online,Baixo,Thursday,-15,Sim
2025-08-06,2025-08-06,Mentoria em grupo | Turma 3,Evento Corporativo,Evento Online,Baixo,Wednesday,5,Não
2025-08-16,2025-10-04,Preparatório Oficial PMP® Online - Sábados - Turma 60,Evento Corporativo,Evento Online,Baixo,Saturday,15,Não
2025-08-30,2025-08-30,Encontro Anual Donem 2025,Evento Corporativo,"UNINASSAU Graças - Bloco C - AUDITÓRIO - Recife, PE",Baixo,Saturday,29,Não
2025-10-07,2025-10-07,Angels Summit - 10 anos Curitiba Angels,Evento Corporativo,"Hard Rock Café Curitiba - Curitiba, PR",Baixo,Tuesday,67,Sim
2025-11-07,2025-11-09,CONGRESSO NACIONAL DE ASSISTÊNCIA EM OBSTETRÍCIA,Evento Corporativo,"Local a definir - Feira de Santana, BA",Baixo,Friday,98,Não
2025-10-14,2025-10-15,Digitalks Expo 2025,Evento Corporativo,"Expo Center Norte - São Paulo, SP",Baixo,Tuesday,74,Sim
2025-08-19,2025-08-19,Reforma tributária: Entenda os desafios para implantação das mudanças no seu negócio.,Evento Corporativo,"Rua Rangel Pestana, 533 - 1 - 4o andar - Jundiaí, SP",Baixo,Tuesday,18,Sim
2025-08-09,2025-08-09,O PAPEL DA FONOAUDIOLOGIA NAS DIFICULDADES ALIMENTARES INFANTIS,Evento Corporativo,Evento Online,Baixo,Saturday,8,Não
2025-09-13,2025-09-13,PSI 360º,Evento Corporativo,"Av. Belo Horizonte, 1290 - Uberlândia, MG",Baixo,Saturday,43,Não
2025-08-23,2025-01-18,Mentoria em Fisioterapia na Terapia Intensiva Adulto 2025 - 2 | MFTI ADULTO 2025 - 2,Evento Corporativo,"Edifício Esplanada Tower - Salvador, BA",Baixo,Saturday,22,Não
2025-08-20,2025-08-20,Workshop - Revisão Histórica dos artigos da Dra. Karen Adolph,Evento Corporativo,Evento Online,Baixo,Wednesday,19,Não
2025-08-21,2025-08-21,2° Coquetel de Negócios MQB - VOCÊ NASCEU PARA BRILHAR NA SUA VIDA E NOS NEGÓCIOS,Evento Corporativo,"Av. São Borja, 433 - sala 303 - São Leopoldo, RS",Baixo,Thursday,20,Sim
2025-08-07,2025-08-07,Café Empreenda+ | A voz que vende: como comunicar com impacto e gerar negócios,Evento Corporativo,"Sala de convenções do Oeste Plaza Shopping - Andradina, SP",Baixo,Thursday,6,Sim
2025-09-17,2025-09-18,Expoinovação 2025,Evento Corporativo,"Expocentro Edmundo Doubrawa - Joinville, SC",Baixo,Wednesday,47,Não
2025-10-30,2025-10-31,AI BRASIL Experience,Evento Corporativo,"Distrito Anhembi - São Paulo, SP",Baixo,Thursday,90,Sim
2025-10-18,2025-10-18,Conferência FisioPETI,Evento Corporativo,"Marte Hall São Paulo - São Paulo, SP",Baixo,Saturday,78,Não
2025-09-18,2025-09-18,XI Fórum Concessões e PPPs,Evento Corporativo,"Arena B3 - São Paulo, SP",Baixo,Thursday,48,Sim
2025-08-09,2025-08-09,Minicurso: Manejo clínico com a população diversa - LGBTQIAPN+,Evento Corporativo,Evento Online,Baixo,Saturday,8,Não
2025-11-08,2025-11-08,Innovative Strategies in ELT,Evento Corporativo,"Hotel Sesc Cacupé - Florianópolis, SC",Baixo,Saturday,99,Não
2025-08-20,2025-08-20,3ª edição - Café & Conexões,Evento Corporativo,"R. Arnoldo Leonardo Schmitt, 151 - Jaraguá do Sul, SC",Baixo,Wednesday,19,Não
2025-08-02,2025-08-03,CURSO PRESENCIAL | INSTAGRAM PARA NEGÓCIOS NO RIO DE JANEIRO,Evento Corporativo,"RS Serviços - Filial Rio de Janeiro - Rio de Janeiro, RJ",Baixo,Saturday,1,Não
2025-09-20,2025-09-21,Lafaiete Summit,Evento Corporativo,"Splendor Eventos - Conselheiro Lafaiete, MG",Baixo,Saturday,50,Não
2025-07-02,2025-08-02,- Férias na Fratelli 2025 - TEMA 9 - Gestão,Evento Corporativo,Evento Online,Baixo,Wednesday,-30,Não
2025-10-17,2025-10-19,Imersão Guerreiros Do Júri - 5ª Edição,Evento Corporativo,"Mabu Curitiba Business - Curitiba, PR",Baixo,Friday,77,Não
2025-08-23,2025-08-23,Sessão de Fotos de Formatura Saúde Una Comissão Górgona e Agência Fotografar,Evento Corporativo,"R. Boaventura, 231 - Belo Horizonte, MG",Baixo,Saturday,22,Não
2025-08-16,2025-08-16,Geologia do Ferro - Tópicos Fundamentais,Evento Corporativo,Evento Online,Baixo,Saturday,15,Não
2025-09-06,2025-09-07,CURSO PRESENCIAL DE GESTÃO DE TRÁFEGO PAGO EM JOÃO PESSOA|PB,Evento Corporativo,"Av. Cabo Branco, 1930 - João Pessoa, PB",Baixo,Saturday,36,Não
2025-08-18,2025-08-18,Colóquio Jubileu 8º centenário do nascimento de Santo Tomás de Aquino,Evento Corporativo,"FAJE - Faculdade Jesuíta de Filosofia e Teologia - Belo Horizonte, MG",Baixo,Monday,17,Não
2025-09-23,2025-09-25,CONGRESSO COMBO- ANALITICA + ENQA + SBQ 2025,Evento Corporativo,"São Paulo Expo - São Paulo, SP",Baixo,Tuesday,53,Sim
2025-08-09,2025-08-09,Vídeos de Influência - Agosto - Edição #32,Evento Corporativo,"Impact Hub Brasília - Brasília, DF",Baixo,Saturday,8,Não
2025-07-26,2025-08-23,Aulões para o Concurso UFU 2025,Evento Corporativo,"Uniube Uberlândia Campus Vila Gávea - Uberlândia, MG",Baixo,Saturday,-6,Não
2025-08-20,2025-08-20,NPW Experience,Evento Corporativo,"APAS - Associação Paulista de Supermercados - São Paulo, SP",Baixo,Wednesday,19,Não
2025-08-25,2025-08-25,GESTÃO NA VEIA,Evento Corporativo,"CENTRO DE CONVENÇÕES CDL BELO HORIZONTE - Belo Horizonte, MG",Baixo,Monday,24,Não
2025-08-08,2025-08-08,"I FÓRUM EMPRESARIAL, TECNOLÓGICO E JURÍDICO",Evento Corporativo,"SAE TOWERS - Betim, MG",Baixo,Friday,7,Não
2025-08-08,2025-08-08,160° Bom-dia TI,Evento Corporativo,"CIC Caxias do Sul - Caxias do Sul, RS",Baixo,Friday,7,Não
2025-11-07,2025-11-08,Sullift Summit 2025,Evento Corporativo,"Av. Farroupilha, 8001 - Canoas, RS",Baixo,Friday,98,Não
2025-08-12,2025-08-12,Pautas de Observação: do olhar ao observar com intenção,Evento Corporativo,Evento Online,Baixo,Tuesday,11,Sim
2025-09-16,2025-09-16,São Paulo AI & Innovation Day 2025 | The Power. Beyond AI. (Presencial e Online),Evento Corporativo,"Cubo Itaú - São Paulo, SP",Baixo,Tuesday,46,Sim
2025-09-09,2025-09-09,BIOBANK BRASIL SUMMIT 2025,Evento Corporativo,"Espaço Aroeira - São Paulo, SP",Baixo,Tuesday,39,Sim
2025-10-15,2025-10-16,AGROMKT SUMMIT 2025,Evento Corporativo,"Teatro SESI - Goiânia, GO",Baixo,Wednesday,75,Não
2025-08-27,2025-08-29,"3ª edição do Congresso Internacional de Integração, Fé e Aprendizagem!",Evento Corporativo,"Ginásio Poliesportivo da UniEVANGÉLICA - Anápolis, GO",Baixo,Wednesday,26,Não
2025-08-28,2025-08-28,Imersão JP: PrecificAÇÃO + Custos | Turma 05,Evento Corporativo,Evento Online,Baixo,Thursday,27,Sim
2025-08-05,2025-08-05,JK Experience,Evento Corporativo,"R. Anita Garibaldi, 25 - Londrina, PR",Baixo,Tuesday,4,Sim
2025-10-29,2025-10-31,VII Simpósio Internacional Edith Stein,Evento Corporativo,"Pontifícia Universidade Católica do Paraná - Curitiba, PR",Baixo,Wednesday,89,Não
2025-09-20,2025-09-20,Bootcamp IA Aplicada Natal,Evento Corporativo,"Av. Sen. Salgado Filho, 1906 - Natal, RN",Baixo,Saturday,50,Não
2025-08-06,2025-08-06,Operação de Vendas na Prática,Evento Corporativo,"R. Pres. Bernardes, 2009 - 1o andar - Cascavel, PR",Baixo,Wednesday,5,Não
2025-09-13,2025-09-13,seufisio Experience São Paulo 2025,Evento Corporativo,"Novotel São Paulo Center Norte - São Paulo, SP",Baixo,Saturday,43,Não
2025-08-25,2025-08-27,Formação em Inteligência Artificial para Profissionais de Engenharia,Evento Corporativo,Evento Online,Baixo,Monday,24,Não
2025-08-09,2025-08-09,Convite Jubileu de Ouro AEAO,Evento Corporativo,"Sede AEAO - Osasco, SP",Baixo,Saturday,8,Não
2025-08-19,2025-08-21,MASTER FRAME | CURSO DE STEEL FRAME PARA MONTADORES,Evento Corporativo,"METAL LIGHT - Belo Horizonte, MG",Baixo,Tuesday,18,Sim
2025-08-06,2025-08-06,Conexão Eternity,Evento Corporativo,"Quintal dos Monteiros - Festas e Eventos - Olinda, PE",Baixo,Wednesday,5,Não
2025-09-06,2025-09-06,CONGRESSO TREINAMENTO DE FORÇA,Evento Corporativo,"SEST SENAT - Cruzeiro do Sul, AC",Baixo,Saturday,36,Não
2025-08-02,2025-08-02,CURSO DE CAPACITAÇÃO: ABNT NBR 14724/2024 Trabalhos Acadêmicos,Evento Corporativo,Evento Online,Baixo,Saturday,1,Não
2025-08-05,2025-08-05,ROAD SHOW |Visita técnica: Samarco,Evento Corporativo,"MEC SHOW 2025 - Serra, ES",Baixo,Tuesday,4,Sim
2025-08-27,2025-08-27,"Boas práticas, tendências, inovações e tecnologia em compras - BH",Evento Corporativo,"Órbi Conecta - Belo Horizonte, MG",Baixo,Wednesday,26,Não
2025-07-02,2025-08-02,- Férias na Fratelli 2025 - TEMA 6 - Psicopatologia,Evento Corporativo,Evento Online,Baixo,Wednesday,-30,Não
2025-10-13,2025-10-14,3° Summit Internacional de Segurança Psicológica,Evento Corporativo,"Auditório Moise Safra e Salão Chella - Hospital Israelita Albert Einstein - São Paulo, SP",Baixo,Monday,73,Não
2025-09-13,2025-09-14,POA - GBM - Certificação Ground Based Movement,Evento Corporativo,"R. Silva Jardim, 375 - Porto Alegre, RS",Baixo,Saturday,43,Não
2025-08-16,2025-08-16,16/08 II Jornada de Saúde Mental: Novos Horizontes na Terapia Antidepressiva,Evento Corporativo,"Hospital Samaritano Higienópolis - São Paulo, SP",Baixo,Saturday,15,Não
2025-09-19,2025-09-21,Techstars Startup Weekend Içara 2025,Evento Corporativo,"Prefeitura de Içara - Içara, SC",Baixo,Friday,49,Não
2025-08-16,2025-08-16,VendaX - Dobre suas vendas,Evento Corporativo,"Associação Empresarial de Criciúma - Criciúma, SC",Baixo,Saturday,15,Não
2025-09-12,2025-09-14,Mastercoip 2025,Evento Corporativo,"Casa Petra - São Paulo, SP",Baixo,Friday,42,Não
2025-07-11,2025-07-31,- Formação em Tanatologia e Intervenções em Perdas e Luto - Turma 5,Evento Corporativo,Evento Online,Baixo,Friday,-21,Não
2025-09-11,2025-09-12,EQUI EXPERT CONGRESS 2025,Evento Corporativo,"Riale Brisa Barra Hotel - Rio de Janeiro, RJ",Baixo,Thursday,41,Sim
2025-08-23,2025-08-24,CURSO PRESENCIAL - VENTILAÇÃO MECÂNICA - PROF. MSC. ÂNGELO RONCALLI,Evento Corporativo,"R. Bernal do Couto, 229 - Belém, PA",Baixo,Saturday,22,Não
2025-08-23,2025-08-23,Workshop de Marketing para Massoterapeutas,Evento Corporativo,"Sebrae - Recife - Recife, PE",Baixo,Saturday,22,Não
2025-08-11,2025-08-11,Treinamento Técnico: Instalação de Automatizadores de Portões,Evento Corporativo,"SDE São Pedro da Aldeia - São Pedro da Aldeia, RJ",Baixo,Monday,10,Não
2025-07-02,2025-08-02,- Férias na Fratelli 2025 - TEMA 8 - Neuropsicologia,Evento Corporativo,Evento Online,Baixo,Wednesday,-30,Não
2025-08-12,2025-08-13,VI FÓRUM NOVO SANEAMENTO,Evento Corporativo,"Blue Tree Transatlântico Convention Center - São Paulo, SP",Baixo,Tuesday,11,Sim
2025-08-05,2025-08-05,OFICINA DE PRODUÇÃO DE PEÇAS DA ADVOCACIA FAMILIARISTA COM PERSPECTIVA DE GÊNERO - MOD 1,Evento Corporativo,Evento Online,Baixo,Tuesday,4,Sim
2025-08-25,2025-08-28,II Jornada Acadêmica de Psicologia - Esucri,Evento Corporativo,"Faculdades Esucri - Criciúma, SC",Baixo,Monday,24,Não
2025-08-22,2025-08-22,23 EDUCATION | LÍDER B [22 DE AGOSTO],Evento Corporativo,"23 Education Treinamentos LTDA - Santo André, SP",Baixo,Friday,21,Não
2025-08-02,2025-08-03,Análise da Atividade Humana,Evento Corporativo,Evento Online,Baixo,Saturday,1,Não
2025-09-11,2025-09-12,Gestão 360° 2025: O Poder da Gestão para o Crescimento dos Negócios,Evento Corporativo,"PUC Minas São Gabriel - Belo Horizonte, MG",Baixo,Thursday,41,Sim
2025-08-08,2025-09-21,Mostra Arq Design 2025,Evento Corporativo,"Av. Brg. Faria Lima, 6363 - São José do Rio Preto, SP",Baixo,Friday,7,Não
2025-08-14,2025-08-14,CONNECT ideias e negócios 2025 - Vendas: Estratégia e Alta Performance,Evento Corporativo,"Expoville - Joinville, SC",Baixo,Thursday,13,Sim
2025-08-18,2025-09-01,Curso: Da análise mútua à mutualidade,Evento Corporativo,Evento Online,Baixo,Monday,17,Não
2025-08-04,2025-08-04,"Workshop Presencial - Posiciona, Mulher. Não é sobre fazer mais, é sobre fazer o certo",Evento Corporativo,"Faculdade Belas Artes Av. Gisele Constantino, 1850 - 2o andar - Votorantim, SP",Baixo,Monday,3,Não
